TWEET,TWEET TIMESTAMP,ORIGINAL LOCALE,ANNOTATION,RAW EN TEXT,EMO VECTOR,CLUSTER TAG
670273719894278145,Fri Nov 27 16:11:22 +0000 2015,en,sad,I am always tearing sutures out to make the anguish last.,[1  0  0  1  0  1  0  0],enjoyment,
670280804845510658,Fri Nov 27 16:39:31 +0000 2015,en,sad,RT @HashtagAbdul: Every successful person has overcome hard times. Don’t be ashamed of your struggle  work past it.,[0  0  0  0  0  1  0  0],sad,
670280791918792705,Fri Nov 27 16:39:28 +0000 2015,en,sad,@gravykun Haha  he looks like an ashamed cat. It literally is like a Tim and Eric Sketch.,[0  0  0  2  0  1  0  0],enjoyment,
670280784905961472,Fri Nov 27 16:39:26 +0000 2015,en,sad,RT @Jahsehlyn: If you're being a savage at the stores today for a sale  you should ashamed..  .. and should also buy me something. Thanks.,[1  0  0  0  0  1  0  0],anger,
670280772184621056,Fri Nov 27 16:39:23 +0000 2015,en,sad,I've even got a bit of Dappy on my playlist and I am not one bit ashamed,[0  0  0  0  0  1  1  0],sad,
670280764643221504,Fri Nov 27 16:39:22 +0000 2015,en,sad,RT @ItsDolapo_: Do you know how many times that "say the truth &amp  let the devil be ashamed" talk put me in trouble when i was a child? 😭😭😭,[1  0  0  1  1  0  0  0],anger,
670280761656782848,Fri Nov 27 16:39:21 +0000 2015,en,sad,I am so ashamed to live in Texas,[0  0  0  0  0  1  0  0],sad,
670280758641238017,Fri Nov 27 16:39:20 +0000 2015,en,sad,RT @VeganYogaDude: RT@spencerrayner  Never be ashamed of a scar...   Quote  &amp   inspiration by @DavidKWilliams https://t.co/QXKerQLi8T,[0  0  0  0  1  1  0  0],fear,
670280738642595840,Fri Nov 27 16:39:15 +0000 2015,en,sad,RT @sempiternal_: you ever get embarrassed or ashamed  thinking back on how you used to let a motherfucker treat you??,[0  0  0  0  0  1  1  0],sad,
670280721844609024,Fri Nov 27 16:39:11 +0000 2015,en,sad,RT @ebbycoleclinton: my nudes ever leak ima be sad af but not ashamed of my body lol ima just have to tweet through it.,[0  0  0  0  0  1  0  0],sad,
670280717356687361,Fri Nov 27 16:39:10 +0000 2015,en,sad,📷 burningnights: Never be ashamed of what you feel. You have the right to feel any emotion that you... https://t.co/4OAaVca7VL,[0  0  0  0  0  1  0  0],sad,
670281063147638784,Fri Nov 27 16:40:33 +0000 2015,en,sad,Me: you want me to sing  Ms. Louise: that will just depress me,[0  0  0  1  0  1  0  0],sad,
670280345359552512,Fri Nov 27 16:37:42 +0000 2015,tl,sad,ayokong maramdaman to nabubuset ako!! depress -_-,[0  0  0  0  0  1  0  0],sad,
670279111651295232,Fri Nov 27 16:32:48 +0000 2015,en,sad,When I'm depress  I cut my hair... I'm not there yet,[0  0  0  0  0  1  0  0],sad,
670279105355476992,Fri Nov 27 16:32:46 +0000 2015,en,sad,RT @valliedoll: Who remember this in Juarez ? When I go to raves these days they depress me a bunch of dubstep and… https://t.co/be4VxqhBl2,[0  0  0  0  0  1  0  0],sad,
670279101123567616,Fri Nov 27 16:32:45 +0000 2015,tl,sad,RT @rafcabristante: Nakaka-depress naman ang episode na ito.  Pero still  good job po  Ms. @jenny_ferre! :)  ALDUBDontGiveUpOnUs,[0  0  0  1  0  0  0  0],enjoyment,
670278777751121920,Fri Nov 27 16:31:28 +0000 2015,en,sad,When we go out we have to ditch the press ahhh man I got his bitch depress,[0  0  0  0  0  1  1  0],sad,
670277325070577665,Fri Nov 27 16:25:42 +0000 2015,en,sad,RT @SaifulResha: Today? I just feel fine breathing here. It's okay to feel depress. It's about the way you handle it. How strong you are.,[0  0  0  1  0  1  0  0],sad,
670277194808193024,Fri Nov 27 16:25:11 +0000 2015,en,sad,RT @NYSHEPAC: @UFCW " Education &amp  GenderPay Gaps Combine 2Depress Wages &amp  Grow Inequality" @forbes https://t.co/c6di1mjar0 @_SophistiKated_…,[0  0  0  0  0  1  0  0],sad,
670277029317574656,Fri Nov 27 16:24:31 +0000 2015,en,sad,Who remember this in Juarez ? When I go to raves these days they depress me a bunch of dubstep and… https://t.co/be4VxqhBl2,[0  0  0  0  0  1  0  0],sad,
670276934069186561,Fri Nov 27 16:24:08 +0000 2015,en,sad,RT @jdesmondharris: The facts depress me but @JanellRoss' writeup delights me: https://t.co/LzBGazHVk8 https://t.co/l6AvJRFUG5,[0  0  0  1  0  1  0  0],sad,
670281494959525888,Fri Nov 27 16:42:16 +0000 2015,en,sad,RT @bacayan3: RT @LegionEditorSP: JOY DESPAIR LOVE "Forever Will Last If You Fight For Love Together.."   ALDUBStaySTRONG https://t.co/qOgk…,[1  0  0  1  0  1  0  0],enjoyment,
670281491398713344,Fri Nov 27 16:42:15 +0000 2015,en,sad,RT @LegionEditorSP: JOY DESPAIR LOVE "Forever Will Last If You Fight For Love Together.."   ALDUBStaySTRONG https://t.co/jIVcL0Ln83,[1  0  0  1  0  1  0  0],enjoyment,
670281484868132864,Fri Nov 27 16:42:13 +0000 2015,en,sad,RT @Hublife: Don't quit  reinvent. Don't cry  redefine. Don't despair  refocus. Don't say "easier said than done." You already know my resp…,[0  0  0  1  0  1  0  0],sad,
670281482527617024,Fri Nov 27 16:42:13 +0000 2015,en,sad,RT @Hublife: Don't quit  reinvent. Don't cry  redefine. Don't despair  refocus. Don't say "easier said than done." You already know my resp…,[0  0  0  1  0  1  0  0],sad,
670281467977736192,Fri Nov 27 16:42:09 +0000 2015,en,sad,RT @Hublife: Don't quit  reinvent. Don't cry  redefine. Don't despair  refocus. Don't say "easier said than done." You already know my resp…,[0  0  0  1  0  1  0  0],sad,
670281443210317828,Fri Nov 27 16:42:03 +0000 2015,en,sad,RT @bacayan3: RT @LegionEditorSP: JOY DESPAIR LOVE "Forever Will Last If You Fight For Love Together.."   ALDUBStaySTRONG https://t.co/qOgk…,[1  0  0  1  0  1  0  0],enjoyment,
670281434079338496,Fri Nov 27 16:42:01 +0000 2015,fr,sad,New Episode from: Miss Monochrome 3 https://t.co/lki15I7iG5,[0  0  0  0  0  0  0  0],surprise,
670281417390235649,Fri Nov 27 16:41:57 +0000 2015,en,sad,@RoosterTeeth The feel of utter despair when payday isn't until Tuesday :'(,[0  0  0  0  0  1  0  0],sad,
670281416597368832,Fri Nov 27 16:41:57 +0000 2015,en,sad,RT @Hublife: Don't quit  reinvent. Don't cry  redefine. Don't despair  refocus. Don't say "easier said than done." You already know my resp…,[0  0  0  1  0  1  0  0],sad,
670281416446377984,Fri Nov 27 16:41:57 +0000 2015,en,sad,soul deeply disturbed and sickened to the point of despair by the violence inherent in food and fashion.  signing off today. lovelovelove.,[0  0  1  1  1  2  0  0],sad,
670281772458975232,Fri Nov 27 16:43:22 +0000 2015,en,sad,@ELrepGH  koko track is everything😫🙌 you never disappoint.... koko on the replay🎶,[1  0  0  0  0  1  0  0],anger,
670281749390323712,Fri Nov 27 16:43:16 +0000 2015,en,sad,@javahouseafrica I've noted twice that the services at the Uganda House are a bit slow. However your meals never disappoint,[0  0  0  0  0  1  0  0],sad,
670281707266945025,Fri Nov 27 16:43:06 +0000 2015,en,sad,I Rather Be By Myself  I'll Disappoint Less People.,[0  0  0  0  0  1  0  0],sad,
670281668377317376,Fri Nov 27 16:42:57 +0000 2015,en,sad,@PSlade336 fab really didn't disappoint!!,[0  0  0  0  0  1  0  0],sad,
670281613549379586,Fri Nov 27 16:42:44 +0000 2015,en,sad,RT @lukejamesbgn: Lots of mediocre/trash music coming out lately. I hope this Free Crack 3 doesn't disappoint!,[0  0  0  1  0  1  0  0],sad,
670281597296517120,Fri Nov 27 16:42:40 +0000 2015,en,sad,RT @ramseyhailey22: Praying that @YoGottiKOM won't disappoint 🙏🏽 https://t.co/l7WFfXskj9,[0  0  0  0  0  1  0  0],sad,
670281573929914368,Fri Nov 27 16:42:35 +0000 2015,en,sad,RT @__dilluminati: Wayne did not disappoint.,[0  0  0  0  0  1  0  0],sad,
670281495802740736,Fri Nov 27 16:42:16 +0000 2015,en,sad,Fab seems to never disappoint me,[0  0  0  0  0  1  0  0],sad,
670281457064001536,Fri Nov 27 16:42:07 +0000 2015,en,sad,Yall disappoint with chris brown as the surprise drop @DatPiff he shouldnt even be allowed on datpiff smh,[0  0  0  0  0  1  1  0],sad,
670281350029680641,Fri Nov 27 16:41:41 +0000 2015,sl,sad,Don't Attach Your Faith To People  People Come And Go People Will Disappoint You  ALLAHﷻ Words Are Perfect And The Teaching Of Prophetﷺ.,[0  0  0  1  0  1  0  0],sad,
670282050809663488,Fri Nov 27 16:44:28 +0000 2015,en,sad,The more loyal you are  the more disappointment you encounter and experience......,[0  0  0  0  0  1  0  0],sad,
670282013463732224,Fri Nov 27 16:44:19 +0000 2015,en,sad,RT @willieb1k: Disappointment  https://t.co/BqVPSpBSsM,[0  0  0  0  0  1  0  0],sad,
670281991380672512,Fri Nov 27 16:44:14 +0000 2015,en,sad,RT @_teuchme: You can't spell disappointment without men,[0  0  0  0  0  1  0  0],sad,
670281988838965249,Fri Nov 27 16:44:14 +0000 2015,en,sad,RT @ESPNFC: Steven Gerrard has spoken of his disappointment that Liverpool missed out on Dele Alli. https://t.co/ppbQbeTuFw https://t.co/rz…,[0  0  0  0  0  1  0  0],sad,
670281967271673856,Fri Nov 27 16:44:08 +0000 2015,en,sad,RT @FlatterySotong: Enough disappointment for 2015.,[0  0  0  0  0  1  0  0],sad,
670281962498736129,Fri Nov 27 16:44:07 +0000 2015,en,sad,Final few spots for the Daff and Geometry event :)   Book now to avoid disappointment. https://t.co/cBZYNhAAF0,[0  0  0  0  0  1  0  0],sad,
670281958849548288,Fri Nov 27 16:44:06 +0000 2015,en,sad,RT @switchfoot: "We must accept finite disappointment  but never lose infinite hope." - Martin Luther King  Jr. https://t.co/Ut2Io03yyS,[0  0  0  0  0  1  0  0],sad,
670281955359875072,Fri Nov 27 16:44:06 +0000 2015,en,sad,RT @Icahaya293: Marry someone u know  someone u have seen his disappointment/anger and u know u can handle it. Marry someone you truly love…,[0  0  0  1  0  0  0  0],enjoyment,
670281942328147968,Fri Nov 27 16:44:02 +0000 2015,en,sad,RT @BeyondBrokenDep: such a disappointment when you defend someone for so long thinking they are different and they turn out to be just lik…,[1  0  0  0  0  1  0  0],anger,
670281941124517890,Fri Nov 27 16:44:02 +0000 2015,en,sad,RT @myles3rvin: Look like disappointment. Look like a science project. Look like jail food. Dry ass biscuits. Is that Sloppy joe 😂😂😂 https:…,[0  0  0  3  0  1  0  0],enjoyment,
670282323783495680,Fri Nov 27 16:45:33 +0000 2015,en,sad,RT @ChildrensMinMag: "I call on the LORD in my distress  and he answers me." Psalm 120:1 (NIV),[0  0  0  0  0  1  0  0],sad,
670282236625817600,Fri Nov 27 16:45:13 +0000 2015,en,sad, ModiMinistry Woman Passenger in Distress Gets Help After Her Tweet to Suresh Prabhu https://t.co/Rs6wGFfeQw,[0  0  0  0  0  1  1  0],sad,
670282219215171584,Fri Nov 27 16:45:08 +0000 2015,en,sad,RT @cpimspeak: 1000s of Adivasis &amp  peasants led by CPIM CPI&amp  @cpimlliberation march in Odisha demnding relief frm Agrarian Distress https:/…,[0  0  0  0  0  1  0  0],sad,
670282196465266688,Fri Nov 27 16:45:03 +0000 2015,en,sad,RT @blowticious: White people love taking shit that ain't theirs and then feigning distress.  https://t.co/7Xpxv64RPk,[1  0  0  1  0  1  0  0],enjoyment,
670282137787068416,Fri Nov 27 16:44:49 +0000 2015,en,sad,RT @blowticious: White people love taking shit that ain't theirs and then feigning distress.  https://t.co/7Xpxv64RPk,[1  0  0  1  0  1  0  0],enjoyment,
670282107285958656,Fri Nov 27 16:44:42 +0000 2015,en,sad,RT @blowticious: White people love taking shit that ain't theirs and then feigning distress.  https://t.co/7Xpxv64RPk,[1  0  0  1  0  1  0  0],enjoyment,
670282073568096256,Fri Nov 27 16:44:34 +0000 2015,en,sad,RT @blowticious: White people love taking shit that ain't theirs and then feigning distress.  https://t.co/7Xpxv64RPk,[1  0  0  1  0  1  0  0],enjoyment,
670281971466129410,Fri Nov 27 16:44:09 +0000 2015,en,sad,RT @blowticious: White people love taking shit that ain't theirs and then feigning distress.  https://t.co/7Xpxv64RPk,[1  0  0  1  0  1  0  0],enjoyment,
670281944958136320,Fri Nov 27 16:44:03 +0000 2015,en,sad,RT @blowticious: White people love taking shit that ain't theirs and then feigning distress.  https://t.co/7Xpxv64RPk,[1  0  0  1  0  1  0  0],enjoyment,
670281927627182080,Fri Nov 27 16:43:59 +0000 2015,en,sad,RT @blowticious: White people love taking shit that ain't theirs and then feigning distress.  https://t.co/7Xpxv64RPk,[1  0  0  1  0  1  0  0],enjoyment,
670282584912457729,Fri Nov 27 16:46:36 +0000 2015,en,sad,the do not disturb button on the iPhone is prob the best thing in the world,[0  0  0  0  1  0  0  0],fear,
670282573101187074,Fri Nov 27 16:46:33 +0000 2015,en,sad,He Thought It Was A Regular Ingrown Hair  But When He Started To Pull It Out… This Might Disturb You… https://t.co/tTtCP8y7lL,[0  0  0  0  1  0  0  0],fear,
670282536006774784,Fri Nov 27 16:46:24 +0000 2015,en,sad,I have the two most important people on do not disturb now ..,[0  0  0  0  1  0  0  0],fear,
670282496685174784,Fri Nov 27 16:46:15 +0000 2015,en,sad,RT @cutepeacelover: Don't hesitate to disturb the universe .. it can handle it .. take a deep dive and explore its possibilities,[0  0  0  0  1  0  0  0],fear,
670282469141258240,Fri Nov 27 16:46:08 +0000 2015,en,sad,@top_rag my mom would call them "damn hanks" old southern term for ghosts that haunt only to annoy/disturb,[0  0  0  0  0  0  0  0],surprise,
670282427147943936,Fri Nov 27 16:45:58 +0000 2015,en,sad,RT @cutepeacelover: Don't hesitate to disturb the universe .. it can handle it .. take a deep dive and explore its possibilities,[0  0  0  0  1  0  0  0],fear,
670282404624515072,Fri Nov 27 16:45:53 +0000 2015,en,sad,Rayy be hotttttt I keep my phone on do not disturb 😩😩😩,[0  0  0  0  1  0  0  0],fear,
670282369631256576,Fri Nov 27 16:45:44 +0000 2015,en,sad,RT @MirLagerfield: I'll dead ass turn my phone off or on Do not disturb when I'm on a date. You have 100% of my attention..,[0  0  0  0  1  1  0  0],fear,
670282256330711040,Fri Nov 27 16:45:17 +0000 2015,en,sad,Do not disturb! @Regrann from @huffpostwomen -  Luckily last night's food provided a lot o… https://t.co/XVc0BNAJpR https://t.co/9jIxUWTAZp,[0  0  0  0  1  0  0  0],fear,
670282238051794944,Fri Nov 27 16:45:13 +0000 2015,en,sad,I will never disturb you,[0  0  0  1  1  0  0  0],enjoyment,
670282888781271040,Fri Nov 27 16:47:48 +0000 2015,en,sad,Bitchy online  Gloomy offline  Hypocrite inside.,[0  0  0  0  0  1  0  0],sad,
670282870645088256,Fri Nov 27 16:47:44 +0000 2015,en,sad,I hate when it's Gloomy &amp  rain outside,[1  0  0  0  0  1  0  0],anger,
670282787795165184,Fri Nov 27 16:47:24 +0000 2015,en,sad,cure to seasonal depression: buy Hunter boots  every time it rains you're excited to wear them not sad that it's gloomy,[0  0  0  0  1  1  0  0],fear,
670282685487710208,Fri Nov 27 16:47:00 +0000 2015,en,sad,It's raining and cold and gloomy outside  I'm glad to be here inside the library.  BlackFridayLibrarian,[0  0  0  1  0  1  0  0],sad,
670282583142363136,Fri Nov 27 16:46:35 +0000 2015,en,sad,RT @FCDallas: It's a gloomy today but our weather expert VP of Complex Tom Jones says rain over by noon Sunday &amp  he's never wrong! https://…,[0  0  0  0  0  1  0  0],sad,
670282402808340480,Fri Nov 27 16:45:52 +0000 2015,en,sad,Have a great weekend Stoke fans! Lets make it a very black &amp  gloomy Saturday for Sunderland.  BlackCats  BlackFriday https://t.co/sBGynSr5us,[0  0  0  2  0  1  0  0],enjoyment,
670282384873496576,Fri Nov 27 16:45:48 +0000 2015,es,sad,the tanos attractions  and more so siparlan are me...: 3,[0  0  0  0  0  0  0  0],surprise,
670282377277521921,Fri Nov 27 16:45:46 +0000 2015,en,sad,@bello_fasha listen to gloomy sunday for unlimited sadness,[0  0  0  0  0  1  0  0],sad,
670282363834916864,Fri Nov 27 16:45:43 +0000 2015,en,sad,It doesn't feel like Friday on this gloomy day.,[0  0  0  1  0  1  0  0],sad,
670282029934772224,Fri Nov 27 16:44:23 +0000 2015,en,sad,RT @VICE: Our most potent antibiotics no longer work: https://t.co/oMJXKAqDPr https://t.co/EOUG5pWKVZ,[0  0  0  0  0  0  0  0],surprise,
670283180495253504,Fri Nov 27 16:48:58 +0000 2015,en,sad,RT @girlontapas: Black Friday  because in 24 hours  you forgot how thankful you were for everything you already had.  Good grief  it was ye…,[0  0  0  1  0  2  0  0],sad,
670283168470147073,Fri Nov 27 16:48:55 +0000 2015,en,sad,@8twinge Cheers Katie  chocolate is ALWAYS the answer! 5 fecked discs are gonna give grief at some stage......... 😠🍫,[0  0  0  0  0  1  0  0],sad,
670283159393570816,Fri Nov 27 16:48:53 +0000 2015,en,sad,Good grief. Just take one look at Europe. @crowdfundinside @NCFACanada @bretconkin your thoughts?  ) https://t.co/eqox8aEVb7,[0  0  0  0  0  1  0  0],sad,
670283148048138241,Fri Nov 27 16:48:50 +0000 2015,en,sad,RT @BookOProverbs: The proverbs of Solomon: A wise son brings joy to his father  but a foolish son grief to his mother. -Proverbs 10:1,[0  0  0  1  0  1  0  0],sad,
670283043098238976,Fri Nov 27 16:48:25 +0000 2015,en,sad,y u can wrighte when ur xperiencn xtreme depression/grief but u can't do anything else?,[0  0  0  0  0  0  0  0],surprise,
670283034659278852,Fri Nov 27 16:48:23 +0000 2015,en,sad,My stepmother stopped us being with Dad when he died and I’m devastated https://t.co/CtDprPSb1z,[0  0  0  0  0  1  0  0],sad,
670282917403353090,Fri Nov 27 16:47:55 +0000 2015,en,sad,RT @anyanaele: Defiance Amid Grief as French President Honors Paris Terror Victims: 'We Will Fight to the End  and We Will Win' … https://t…,[1  0  0  1  1  1  0  0],enjoyment,
670282854631415808,Fri Nov 27 16:47:40 +0000 2015,en,sad,@Nhlchildren Good grief. I wasn't going to say anything bad!!!  😐,[0  0  0  1  0  1  0  0],sad,
670282782229180416,Fri Nov 27 16:47:23 +0000 2015,en,sad,Let's Talk about Grief with Coach Franzell Truitt Originally Published B https://t.co/1JfMXgdSMg  coach  grief... https://t.co/cMguPkdawJ,[0  0  0  0  0  2  0  0],sad,
670282770896191488,Fri Nov 27 16:47:20 +0000 2015,en,sad,Let's Talk about Grief with Coach Franzell Truitt Originally Published B https://t.co/1JfMXgdSMg  coach  grief  loss  cwmag  getconnected,[0  0  0  0  0  2  0  0],sad,
670283508313661440,Fri Nov 27 16:50:16 +0000 2015,en,sad,RT @jk_rowling: Snape didn't die for 'ideals'. He died in an attempt to expiate his own guilt. He could have broken cover at any time to sa…,[1  0  0  0  0  2  0  0],sad,
670283504693944320,Fri Nov 27 16:50:15 +0000 2015,en,sad,RT @jk_rowling: Snape didn't die for 'ideals'. He died in an attempt to expiate his own guilt. He could have broken cover at any time to sa…,[1  0  0  0  0  2  0  0],sad,
