TWEET,TWEET TIMESTAMP,ORIGINAL LOCALE,ANNOTATION,RAW EN TEXT,EMO VECTOR
675500062995255296,Sat Dec 12 02:18:59 +0000 2015,en,anger,How new ideas to relieve  Irritable  Bowel  Syndrome ,[1  0  0  1  0  0  0  0],
675271789547683842,Fri Dec 11 11:11:55 +0000 2015,en,anger,The road to giving up is always shorter than the street to carry on. It is alwaysba matter of choice.  irritable  sinusitispamore,[1  0  0  0  0  0  0  0],
675137607324590080,Fri Dec 11 02:18:43 +0000 2015,en,anger,How new ideas to relieve  Irritable  Bowel  Syndrome ,[1  0  0  1  0  0  0  0],
675113305086799872,Fri Dec 11 00:42:09 +0000 2015,en,anger,Info: When  physical or  mental  exhaustion leave u depleted n u may begin 2feel  jumpy   irritable or scattered: ,[1  0  0  0  0  0  0  0],
675096988828987392,Thu Dec 10 23:37:19 +0000 2015,en,anger,Got to that stage when the more I try to draw  the worse I make it...but I still want to do something...  irksMe  irritable,[1  0  0  1  1  0  1  0],
676400015561068544,Mon Dec 14 13:55:05 +0000 2015,en,anger,The elimination diet. Remove  anger  regret  resentment  blame  worry and watch your life improve via @moodcards ,[1  0  0  1  1  1  0  0],
676323369759940608,Mon Dec 14 08:50:31 +0000 2015,en,anger,@NTANewsNow @AtarlorM @GarShehu  It has been a case of  Resentment,[1  0  0  0  0  0  0  0],
676236506785280000,Mon Dec 14 03:05:21 +0000 2015,en,anger,You are usually more resentful than the person you resent!  JetNetting  Resentment,[1  0  1  0  0  0  0  0],
676193247136456704,Mon Dec 14 00:13:27 +0000 2015,en,anger,RT @moodcards: The elimination diet.  Remove  anger  regret  resentment  blame  worry and watch your life improve ,[1  0  0  1  1  1  0  0],
676177370575949825,Sun Dec 13 23:10:22 +0000 2015,en,anger,RT @moodcards: The elimination diet.  Remove  anger  regret  resentment  blame  worry and watch your life improve ,[1  0  0  1  1  1  0  0],
676177164438528001,Sun Dec 13 23:09:33 +0000 2015,en,anger,RT @moodcards: The elimination diet.  Remove  anger  regret  resentment  blame  worry and watch your life improve ,[1  0  0  1  1  1  0  0],
676173576324718592,Sun Dec 13 22:55:17 +0000 2015,en,anger,the only person you can change is YOU   codependency  resentment via @moodcards ,[1  0  0  0  0  0  0  0],
676172957706756096,Sun Dec 13 22:52:50 +0000 2015,en,anger,RT @moodcards: The elimination diet.  Remove  anger  regret  resentment  blame  worry and watch your life improve ,[1  0  0  1  1  1  0  0],
676172619809337344,Sun Dec 13 22:51:29 +0000 2015,en,anger,RT @moodcards: The elimination diet.  Remove  anger  regret  resentment  blame  worry and watch your life improve ,[1  0  0  1  1  1  0  0],
676172365064220672,Sun Dec 13 22:50:29 +0000 2015,en,anger,The elimination diet.  Remove  anger  regret  resentment  blame  worry and watch your life improve ,[1  0  0  1  1  1  0  0],
676151407637102593,Sun Dec 13 21:27:12 +0000 2015,en,anger, resentment is the closest thing to hatred which can lead to something unacceptable. Goodbye people. ,[1  0  0  0  0  0  0  0],
676088662271004672,Sun Dec 13 17:17:52 +0000 2015,en,anger,Our entire world is out of  alignment  stuck in the 3 r's cycle  Resistance   Resentment &amp   Revenge ,[1  0  0  0  0  0  1  0],
676059713004511236,Sun Dec 13 15:22:50 +0000 2015,en,anger,RT @DrBobRausch: If you hold any  resentment or  bitterness about an event or person in your life  it will be in control of you.,[1  0  0  0  0  0  0  0],
676019013198172161,Sun Dec 13 12:41:07 +0000 2015,en,anger,If you hold any  resentment or  bitterness about an event or person in your life  it will be in control of you.,[1  0  0  0  0  0  0  0],
676474678135889920,Mon Dec 14 18:51:46 +0000 2015,en,anger,I hate you today and you and you oh and you!  irritated,[2  0  0  0  0  0  0  0],
676473897538179072,Mon Dec 14 18:48:40 +0000 2015,en,anger,I have been in a foul mood these past few days  annoyed  irritated,[1  0  1  0  0  0  0  0],
676467732355878918,Mon Dec 14 18:24:10 +0000 2015,en,anger,When u got a lot of stuff to catch up on  but haven't moved 😕 ugh!  irritated,[1  0  0  0  0  0  1  0],
676446777692655616,Mon Dec 14 17:00:54 +0000 2015,en,anger,@HDFC_Bank What's wrong with IMPS transfers? Everytime it happens like this?  Irritated  Sucks ,[1  0  0  0  0  0  0  0],
676445175300923392,Mon Dec 14 16:54:32 +0000 2015,en,anger,Gordon hates me.... 😭😭😭  readytograduate  irritated,[2  0  0  0  0  0  0  0],
676437973223641088,Mon Dec 14 16:25:55 +0000 2015,en,anger,Had to work for free on church land.  Irritated,[1  0  0  0  0  0  0  0],
676437874582114309,Mon Dec 14 16:25:31 +0000 2015,en,anger,panera is out of mac n cheese... whaaaaaaat  upset  irritated  thisisaninjustice,[1  0  0  0  1  0  0  0],
676433464489549824,Mon Dec 14 16:08:00 +0000 2015,en,anger,I hate not having a car cuz I can't freely get coffee and a blunt in the a.m. 😑😑😑  irritated,[1  1  0  1  1  0  0  0],
676423614405611520,Mon Dec 14 15:28:51 +0000 2015,en,anger,Can't find these.  I dont know where @AnthonyDillon15 put em. Or if someone borrowed em  Irritated ,[1  0  0  1  0  0  0  0],
676401727394832384,Mon Dec 14 14:01:53 +0000 2015,en,anger,Got to my 8am appointment  just to have them tell me it's not till 8:40am.  irritated  sleepy  dontwanttobehere,[1  0  0  0  0  0  1  0],
676390104991158272,Mon Dec 14 13:15:42 +0000 2015,en,anger,The too many ideas and no focus  irritated,[0  0  0  0  1  0  0  0],
676366233948712960,Mon Dec 14 11:40:51 +0000 2015,en,anger,Another que horror  traffic survival mode.  irritated,[1  0  1  0  0  0  0  0],
676365681651240960,Mon Dec 14 11:38:39 +0000 2015,en,anger,Can't wait to get home and clean my specs ebile akesa bona botse    irritated,[1  0  0  0  0  0  1  0],
676363121787871232,Mon Dec 14 11:28:29 +0000 2015,en,anger,Calling you out was the best thing that every happen to me.  Fakeness   irritated,[1  0  0  0  0  0  0  0],
676401715827089409,Mon Dec 14 14:01:50 +0000 2015,en,anger, WWETLC great to see  Gladiator @WWERomanReigns  Unhinged and  Enraged  Destroying  COO @TripleH!,[1  0  0  1  0  0  0  0],
676349259994779649,Mon Dec 14 10:33:24 +0000 2015,en,anger,Featured Beat - "REVERS"   Genre:  RnB    ClassicSoul    Moods:  Energetic    Enraged 80 BPM    ,[1  0  0  1  0  0  1  0],
676217599890489344,Mon Dec 14 01:50:13 +0000 2015,en,anger,RT @DMurph44: I love talking about Sunday woes with @kaystives  enraged  annoyed  nothardtofix,[1  0  0  1  0  0  0  0],
676217384173215744,Mon Dec 14 01:49:22 +0000 2015,en,anger,I love talking about Sunday woes with @kaystives  enraged  annoyed  nothardtofix,[1  0  0  1  0  0  0  0],
676124988429107200,Sun Dec 13 19:42:13 +0000 2015,en,anger,RT @JulianBeatsCom: Featured Beat - "REVERS"   Genre:  RnB    ClassicSoul    Moods:  Energetic    Enraged 80 BPM    ,[1  0  0  1  0  0  1  0],
676115776626118657,Sun Dec 13 19:05:37 +0000 2015,en,anger,Featured Beat - "REVERS"   Genre:  RnB    ClassicSoul    Moods:  Energetic    Enraged 80 BPM    ,[1  0  0  1  0  0  1  0],
676091832330272769,Sun Dec 13 17:30:28 +0000 2015,en,anger,Featured Beat - "REVERS"   Genre:  RnB    ClassicSoul    Moods:  Energetic    Enraged 80 BPM    ,[1  0  0  1  0  0  1  0],
676017054726664192,Sun Dec 13 12:33:20 +0000 2015,en,anger,Featured Beat - "REVERS"   Genre:  RnB    ClassicSoul    Moods:  Energetic    Enraged 80 BPM    ,[1  0  0  1  0  0  1  0],
675945065144000512,Sun Dec 13 07:47:16 +0000 2015,en,anger,Featured Beat - "REVERS"   Genre:  RnB    ClassicSoul    Moods:  Energetic    Enraged 80 BPM    ,[1  0  0  1  0  0  1  0],
675730187280060416,Sat Dec 12 17:33:25 +0000 2015,en,anger,Featured Beat - "REVERS"   Genre:  RnB    ClassicSoul    Moods:  Energetic    Enraged 80 BPM    ,[1  0  0  1  0  0  1  0],
675684095209439232,Sat Dec 12 14:30:16 +0000 2015,en,anger,Featured Beat - "REVERS"   Genre:  RnB    ClassicSoul    Moods:  Energetic    Enraged 80 BPM    ,[1  0  0  1  0  0  1  0],
675558121650171906,Sat Dec 12 06:09:42 +0000 2015,en,anger,What? Fight was stopped for a ridiculous reason. @chadmendes was robbed.  TUF22  Enraged @RahiAKARaiya96,[1  0  0  0  0  0  0  0],
675487829405888512,Sat Dec 12 01:30:23 +0000 2015,en,anger,Featured Beat - "REVERS"   Genre:  RnB    ClassicSoul    Moods:  Energetic    Enraged 80 BPM    ,[1  0  0  1  0  0  1  0],
675472031815725056,Sat Dec 12 00:27:36 +0000 2015,en,anger,RT @hope69phila: Did you ever just get SO  enraged at someone's  perception of you that you cant see straight????? Yeah  THAT.,[0.5  0  0  0  0  0  0.5  0],
675392926990671872,Fri Dec 11 19:13:16 +0000 2015,en,anger,Featured Beat - "REVERS"   Genre:  RnB    ClassicSoul    Moods:  Energetic    Enraged 80 BPM    ,[1  0  0  1  0  0  1  0],
676482357646397441,Mon Dec 14 19:22:17 +0000 2015,en,anger,The @LipKitbyKylie is already sold out AGAIN🙄  annoyed,[1  0  0  0  0  0  0  0],
676482124988424192,Mon Dec 14 19:21:21 +0000 2015,en,anger,Please @Android @AndroidDev @GoogleStore sort out a update for  facebook  app  cannotconnect  retry or I am going back to  iOS  annoyed,[1  0  0  1  0  0  0  0],
676479264250724352,Mon Dec 14 19:09:59 +0000 2015,en,anger,Nobody has time to deal with your attitude because you hate your job and/or life especially when they already don't feel well  annoyed,[1  0  0  0  0  0  0  0],
676476208339623937,Mon Dec 14 18:57:51 +0000 2015,en,anger,Windows asks if I want to reboot. I say no. It reboots.  annoyed,[1  0  0  0  0  0  0  0],
676474981614768132,Mon Dec 14 18:52:58 +0000 2015,en,anger,@TwitterTips - I know. You have informed me of this at least 20 times now. Please make this stop.    annoyed ,[1  0  0  2  0  0  0  0],
676473897538179072,Mon Dec 14 18:48:40 +0000 2015,en,anger,I have been in a foul mood these past few days  annoyed  irritated,[1  0  1  0  0  0  0  0],
676472922601562120,Mon Dec 14 18:44:47 +0000 2015,en,anger,Need to go to the states for Xavier's bubble guppies bed set like why is Canada not in their shit.  annoyed,[1  0  0  1  0  0  0  0],
676472895275556864,Mon Dec 14 18:44:41 +0000 2015,en,anger,Nothing more frustrating than customer service  Annoyed  GotNothingAccomplished,[1  0  0  0  0  0  0  0],
676472398472966145,Mon Dec 14 18:42:42 +0000 2015,en,anger,The song "Hello" kind of ruined it for me because when I say to everyone they just says "It's me" like I know that chill 😂😂😂  annoyed,[1  0  0  1  0  0  0  0],
676472215441948672,Mon Dec 14 18:41:59 +0000 2015,en,anger,I hate people  shittyday  annoyed 🙃😑😒,[1  0  0  0  0  0  0  0],
676471467698233344,Mon Dec 14 18:39:00 +0000 2015,en,anger,I was a waitress  it's not that hard.  Annoyed,[1  0  0  0  0  0  0  0],
676469946734411776,Mon Dec 14 18:32:58 +0000 2015,en,anger,It's hard caring about people who don't give a shit about you.  annoyed,[1  0  0  0  1  0  0  0],
676469234994651138,Mon Dec 14 18:30:08 +0000 2015,en,anger,Soooooo  my dollar Diet Coke is now $1.19. Wtf???  annoyed  inflation 😡 (@ McDonald's in Houston  TX) ,[1  0  0  0  0  0  0  0],
676469190287429633,Mon Dec 14 18:29:57 +0000 2015,en,anger,why cant i play super smash bros for wii u on my wiiiiii!  annoyed  girlgamerproblems,[1  0  0  0  0  0  0  0],
676468639311130624,Mon Dec 14 18:27:46 +0000 2015,en,anger,My baby's name is everywhere. We've had this picked out since she was just a twinkle in her daddy's eye.  annoyed,[1  0  0  0  0  0  0  0],
676476900190081024,Mon Dec 14 19:00:35 +0000 2015,en,anticipation, Tantalizing  woodfired  pizza. Enjoy  delicious  fiery  taste  OsteriaPasqualino ,[0  0  0  1  0  0  0  0],
676397666369187840,Mon Dec 14 13:45:45 +0000 2015,en,anticipation, Exotic !  Tantalizing  Juicy !! &lt 3  Come Forth Steak Lovers And Enjoy !! :) ,[0  0  0  1  0  0  0  0],
676189886953758720,Mon Dec 14 00:00:06 +0000 2015,en,anticipation, Tantalizing  woodfired  pizza. Enjoy  delicious  fiery  taste  OsteriaPasqualino ,[0  0  0  1  0  0  0  0],
676069129271537664,Sun Dec 13 16:00:15 +0000 2015,en,anticipation, Tantalizing  woodfired  pizza. Enjoy  delicious  fiery  taste  OsteriaPasqualino ,[0  0  0  1  0  0  0  0],
676484363345928192,Mon Dec 14 19:30:15 +0000 2015,en,anticipation,You guys are not giving me enough love   wait till i get there,[0  1  0  0  0  1  0  0],
676464679946964993,Mon Dec 14 18:12:02 +0000 2015,en,anticipation,Time and faith is what keeps things from happening to you.   raise your faith   Wait for his signs 🙌🏻💙🎀 ,[1  0  0  1  0  0  0  0],
676456429788594176,Mon Dec 14 17:39:15 +0000 2015,en,anticipation, TheWorstPartOfDepressionIs a job requiring a friendly banter  when all I have the strength for is a pleasant quiet smile...  Wait&amp Hope,[0  0  0  1  0  0  0  0],
675287702296727552,Fri Dec 11 12:15:09 +0000 2015,en,anticipation,@30SECONDSTOMARS  A good night is coming 💜  ChurchOfMarsLondon  haste,[0  0  0  0  0  1  0  0],
675286273905528833,Fri Dec 11 12:09:28 +0000 2015,en,anticipation,A date with @30SECONDSTOMARS  tomorrow night 😍 ❤  haste  chills  ChurchOfMarsLondon,[0  0  0  0  0  1  0  0],
674947013553729536,Thu Dec 10 13:41:22 +0000 2015,en,anticipation,@sanacfc_4 @ClashofClans  oh lord.... Plz drop  haste or  rage on the  clashofclanupdate.....,[1  0  0  0  0  0  0  0],
676457956880343040,Mon Dec 14 17:45:19 +0000 2015,en,anticipation, Give and you will  receive.  Expect and you will be  disappointed. Find out more:  wisdom ,[0  0  0  0  0  1  0  0],
676483144850079744,Mon Dec 14 19:25:24 +0000 2015,en,anticipation,I would glady hit the road get up and go if i knew that  someday it would lead me back to  you,[0  0  0  1  0  0  1  0],
676476512665739264,Mon Dec 14 18:59:03 +0000 2015,en,anticipation,Daddy Loony and the baby HooLiGaNz... 😩😫👶🏽👨‍👩‍👧‍👦  SomeDay,[0  0  0  1  0  0  0  0],
676471768119271424,Mon Dec 14 18:40:12 +0000 2015,en,anticipation, SOMEDAY 😧😧😧 ima grow my afro back still  afrogang 💂💂💂 ,[0  0  0  1  0  0  0  0],
676469043113562113,Mon Dec 14 18:29:22 +0000 2015,en,anticipation,The fact that I'm going to Cape May tomorrow just relieves so much stress 💕💖💕💖💕  home  someday  favplace,[0  0  0  0.5  0  0  0  0],
676464763556274177,Mon Dec 14 18:12:22 +0000 2015,en,anticipation,Ferraris and Aston Martins are literally everywhere down here...  Someday  Goals 🌴🤑💲💲,[0  0  0  0  0  1  0  0],
676462476817530880,Mon Dec 14 18:03:17 +0000 2015,en,anticipation,SHOUT OUT TO MY BIGGEST BROS @henryknight1 he murdered my beat  SOMEDAY drops soon washout for it drops soon ,[0  0  0  0  0  0  1  0],
676484024869642240,Mon Dec 14 19:28:54 +0000 2015,en,anticipation,Would be nice  oneday  ThankFul  GloryBeToGOD ,[0  0  0  1  0  0  0  0],
676476291659505666,Mon Dec 14 18:58:10 +0000 2015,en,anticipation,@twisted_twins We have to meet. I hate being poor as fuck.😢 Can we make something happen?❤️  IfOnly  OneDay ,[1  0  0  1  0  0  0  0],
676475769384787969,Mon Dec 14 18:56:06 +0000 2015,en,anticipation,RT @noah_kipkemboi:  VocalNation @Amos_njeru n @victormatara guyz you awesome going places  OneDay Saluti,[0  0  1  0  0  0  0  0],
676475340013850624,Mon Dec 14 18:54:24 +0000 2015,en,anticipation, VocalNation @Amos_njeru n @victormatara guyz you awesome going places  OneDay Saluti,[0  0  1  0  0  0  0  0],
676473484424384512,Mon Dec 14 18:47:01 +0000 2015,en,anticipation,My secret is my blog  I'm not ready for most of my friends to know about it. Just a few and my boyf ☺️  girlgang  oneday,[0  0  0  0  0  1  0  0],
676471647671455745,Mon Dec 14 18:39:43 +0000 2015,en,anticipation, caring  sharing  kindnessmatters  Christmas  love  ThinkingOutLoud  gift  lonelychristmas  OneDay Think of others ,[0  0  0  1  1  0  0  0],
676484270467235841,Mon Dec 14 19:29:53 +0000 2015,en,anticipation,@jimmyfallon @danedehaan @_KennyRogers wish this tweet was able to include @HomeFreeGuys  sadfans  watchingJimmyTonight  hopeful,[0  0  0  1  0  0  0  0],
676482749574864897,Mon Dec 14 19:23:50 +0000 2015,en,anticipation,my goal this winter break is to not spend all of my money on food  hopeful but  doubtful,[0  0  0  0  0  1  0  0],
676482066314371072,Mon Dec 14 19:21:07 +0000 2015,en,anticipation,@DjDarcieDolce an add on  snapchat from the future  DPstar would make my day! My snap is: famousfotografy  hopeful,[0  0  0  1  0  0  0  0],
676473793615953921,Mon Dec 14 18:48:15 +0000 2015,en,anticipation,@colts This is my amazing family and I!! We are Best Friends and HUGE Colts Fans!!!  25DaysOfTix  TENvsIND  Hopeful ,[0  0  1  1  0  0  0  0],
676472979333758976,Mon Dec 14 18:45:01 +0000 2015,en,anticipation,I need to start working out regularly. Somehow I gained all the weight I lost back  but I don't feel different. Maybe it's muscle?  hopeful,[0  0  0  1  0  0  0  0],
676471929063260160,Mon Dec 14 18:40:50 +0000 2015,en,anticipation,Is it Friday yet???  hopeful,[0  0  0  1  0  0  0  0],
676471438904188928,Mon Dec 14 18:38:53 +0000 2015,en,anticipation,@Sphero do you need to have the SPRK in order to program it?  Got the kids the Sphero 2.0 can they program that one?  Hopeful,[0  0  0  2  0  0  1  0],
676464748293001216,Mon Dec 14 18:12:18 +0000 2015,en,anticipation,@MatthewBerryTMR any chance I get 40+ pts from Landry and Dolphins d/st tonight to move on in playoffs?  hopeful  notlikely,[0  0  0  1  0  0  1  0],
676464070703325185,Mon Dec 14 18:09:37 +0000 2015,en,anticipation,RT @SharonDreher: Day 5 of  12DaysForGood @HOFKW. Theme today is possibility.  hopeful  options,[0  0  0  1  0  0  0  0],
676463904160137216,Mon Dec 14 18:08:57 +0000 2015,en,anticipation,89.5 points on my bench in fantasy on playoff week and that doesn't include a QB... Still only down 6  Hopeful,[0  0  0  0.5  0  0.5  0  0],
676462315735265280,Mon Dec 14 18:02:38 +0000 2015,en,anticipation,@Gregoriancant Fear and ignorance win but they can't prevail.  Hopeful,[0  0  0  1  1  0  0  0],
676461323987910656,Mon Dec 14 17:58:42 +0000 2015,en,anticipation,Walked out the bookies and stood on a shite. Tonights my night.  coupon  winner  hopeful,[0  0  0  1  0  1  0  0],
676485088301867008,Mon Dec 14 19:33:08 +0000 2015,en,anticipation,So I guessing  elfonashelf wasn't happy with her.  Death  horror  creepy ,[0  0  1  1  0  0  0  0],
676481743894020097,Mon Dec 14 19:19:50 +0000 2015,en,anticipation, Teacher  scout leader gets  prison for wifes brutal  stabbing  death - Dec 14 @ 2:19 PM ET  ,[0  0  0  0  0  0  1  0],
673479633162096640,Sun Dec 06 12:30:31 +0000 2015,en,anticipation,More Excitation  abstract  ambient  music  sylicae  excitation  graphicdesign  visualization  processing ,[0  0  0  1  0  0  0  0],
